GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q62432	Smad2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:11160896	UniProtKB:Q60929	10090	UniProt	occurs_in(CL:0000515)	F
UniProtKB	Q62432	Smad2	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15796|ensembl:ENSP00000262160	10090	Ensembl		F
UniProtKB	Q62432	Smad2	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	Q62432	Smad2	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15796|ensembl:ENSP00000262160	10090	Ensembl		F
UniProtKB	Q62432	Smad2	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15796|ensembl:ENSP00000262160	10090	Ensembl		F
UniProtKB	Q62658	Fkbp1a	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P62942	10116	RGD		F
UniProtKB	Q64729	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98728|PANTHER:PTN002758352|UniProtKB:P36897	10090	GO_Central		F
UniProtKB	Q64729	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	10090	Ensembl		F
UniProtKB	Q64729	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12773577		10090	BHF-UCL		F
UniProtKB	Q64729	Tgfbr1	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	10090	Ensembl		F
UniProtKB	Q66HA2	Creb3l1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96BA8	10116	RGD		F
UniProtKB	Q68A21	Purb	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1338779	10116	RGD		F
UniProtKB	Q6JHU9	Crebbp	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16959941	RGD:3031	10116	RGD		F
UniProtKB	Q6JHU9	Crebbp	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16959941	RGD:3032	10116	RGD		F
UniProtKB	Q6JHU9	Crebbp	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16959941	RGD:3033	10116	RGD		F
UniProtKB	Q6P1E1	Zmiz1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ULJ6|ensembl:ENSP00000334474	10090	Ensembl		F
UniProtKB	Q6PDH4	Ranbp3l	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00034981|UniProtKB:Q86VV4|ensembl:ENSP00000296604	10090	UniProt		F
UniProtKB	Q6PDH4	Ranbp3l	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:25755279	UniProtKB:P70340	10090	UniProt		F
UniProtKB	Q6X7S9	Eid2	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8N6I1	10090	HGNC-UCL		F
UniProtKB	Q6X7S9	Eid2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8N6I1|ensembl:ENSP00000375073	10090	Ensembl		F
UniProtKB	Q6ZNA4	RNF111	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002701095|RGD:1310097	9606	GO_Central		F
UniProtKB	Q78EA7	Bmpr1a	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P36894	10116	RGD		F
UniProtKB	Q78EA7	Bmpr1a	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36894|ensembl:ENSP00000361107	10116	Ensembl		F
UniProtKB	Q86UL8	MAGI2	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WVQ1	9606	UniProt		F
UniProtKB	Q86UL8	MAGI2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1354953|PANTHER:PTN002569201	9606	GO_Central		F
UniProtKB	Q86VV4	RANBP3L	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00034981|UniProtKB:Q6PDH4|ensembl:ENSMUSP00000154327	9606	UniProt		F
UniProtKB	Q86VV4	RANBP3L	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:25755279	UniProtKB:O15198|UniProtKB:Q15797|UniProtKB:Q99717	9606	UniProt		F
UniProtKB	Q8BUN5	Smad3	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84022|ensembl:ENSP00000332973	10090	Ensembl		F
UniProtKB	Q8BUN5	Smad3	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	Q8BUN5	Smad3	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84022|ensembl:ENSP00000332973	10090	Ensembl		F
UniProtKB	Q8BWJ4	Ldlrad4	enables	GO:0070412	R-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001444478|UniProtKB:O15165|UniProtKB:Q969W9	10090	GO_Central		F
UniProtKB	Q8BWJ4	Ldlrad4	enables	GO:0070412	R-SMAD binding	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:O15165|ensembl:ENSP00000352420|InterPro:IPR043445	10090	UniProt		F
UniProtKB	Q8BX46	Skor1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	10090	GO_Central		F
UniProtKB	Q8BX46	Skor1	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:P84550|ensembl:ENSP00000369374|InterPro:IPR014890	10090	UniProt		F
UniProtKB	Q8CHP0	Zc3h3	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16115198	PR:P97471	10090	MGI	has_input(PR:P97471)	F
UniProtKB	Q8CHP0	Zc3h3	enables	GO:0070412	R-SMAD binding	ECO:0000314	IDA	PMID:16115198		10090	MGI		F
UniProtKB	Q8CIB5	Fermt2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96AC1|ensembl:ENSP00000340391	10090	Ensembl		F
UniProtKB	Q8IXZ2	ZC3H3	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CHP0|ensembl:ENSMUSP00000098106	9606	Ensembl		F
UniProtKB	Q8IXZ2	ZC3H3	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CHP0|ensembl:ENSMUSP00000098106	9606	Ensembl		F
UniProtKB	Q8IZQ8	MYOCD	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VIM5|ensembl:ENSMUSP00000099695	9606	Ensembl		F
UniProtKB	Q8N6I1	EID2	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:14612439		9606	HGNC-UCL		F
UniProtKB	Q8N6I1	EID2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14612439	UniProtKB:P84022	9606	HGNC-UCL		F
UniProtKB	Q8N6I1	EID2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14612439	UniProtKB:Q13485	9606	HGNC-UCL		F
UniProtKB	Q8R560	Ankrd1	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q15327	10116	RGD		F
UniProtKB	Q8R560	Ankrd1	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15327|ensembl:ENSP00000360762	10116	Ensembl		F
UniProtKB	Q8R5H1	Usp15	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y4E8|ensembl:ENSP00000280377	10090	Ensembl		F
UniProtKB	Q8R5I7	Myocd	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:2137495	10116	RGD		F
UniProtKB	Q8R5K6	Tob1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1349721	10116	RGD		F
UniProtKB	Q8VIM5	Myocd	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:16224064	UniProtKB:Q8BUN5	10090	BHF-UCL		F
UniProtKB	Q8WUH2	TGFBRAP1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:11278302		9606	UniProt		F
UniProtKB	Q93008	USP9X	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:19135894	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q969W9	PMEPA1	enables	GO:0070412	R-SMAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043445	9606	InterPro		F
UniProtKB	Q969W9	PMEPA1	enables	GO:0070412	R-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001444478|UniProtKB:O15165|UniProtKB:Q969W9	9606	GO_Central		F
UniProtKB	Q969W9	PMEPA1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:20129061	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	Q96AC1	FERMT2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:23723426	UniProtKB:P84022	9606	ARUK-UCL	part_of(CL:0002518)	F
UniProtKB	Q96BA8	CREB3L1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:25310401	UniProtKB:Q13485	9606	UniProt		F
UniProtKB	Q96QR8	PURB	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35295|ensembl:ENSMUSP00000136957	9606	Ensembl		F
UniProtKB	Q99081	TCF12	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:21828274	UniProtKB:P84022	9606	BHF-UCL	occurs_in(CL:0002322)	F
UniProtKB	Q99717	SMAD5	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	9606	GO_Central		F
UniProtKB	Q99966	CITED1	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9707553	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q99967	CITED2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35740|ensembl:ENSMUSP00000151452	9606	Ensembl		F
UniProtKB	Q99ML9	Rnf111	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002701095|RGD:1310097	10090	GO_Central		F
UniProtKB	Q99PD6	Tgfb1i1	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O43294	10116	RGD		F
UniProtKB	Q99PD6	Tgfb1i1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:18762808	UniProtKB:O88406	10116	BHF-UCL		F
UniProtKB	Q99PP7	Trim33	enables	GO:0070410	co-SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9UPN9	10090	BHF-UCL		F
UniProtKB	Q99PP7	Trim33	enables	GO:0070412	R-SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9UPN9	10090	BHF-UCL		F
UniProtKB	Q9CR42	Ankrd1	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15327|ensembl:ENSP00000360762	10090	Ensembl		F
UniProtKB	Q9CSN1	Snw1	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q13573	10090	UniProt		F
UniProtKB	Q9CUN6	Smurf1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000135004|RGD:1310067|UniProtKB:Q9HAU4|UniProtKB:Q9HCE7	10090	GO_Central		F
UniProtKB	Q9D7R2	Pmepa1	enables	GO:0070412	R-SMAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043445	10090	InterPro		F
UniProtKB	Q9D7R2	Pmepa1	enables	GO:0070412	R-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001444478|UniProtKB:O15165|UniProtKB:Q969W9	10090	GO_Central		F
UniProtKB	Q9DBX1	Rgcc	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4X1|ensembl:ENSP00000368664	10090	Ensembl		F
UniProtKB	Q9EPL8	Ipo7	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95373|ensembl:ENSP00000369042	10090	Ensembl		F
UniProtKB	Q9H2X6	HIPK2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002780562|UniProtKB:Q9H2X6	9606	GO_Central		F
UniProtKB	Q9H2X6	HIPK2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:12874272	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q9H2X6	HIPK2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:12874272	UniProtKB:Q15797	9606	UniProt		F
UniProtKB	Q9H4X1	RGCC	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:21307346	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q9H6Z4	RANBP3	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:19289081	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q9H6Z4	RANBP3	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:19289081	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	Q9HAU4	SMURF2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000135004|RGD:1310067|UniProtKB:Q9HAU4|UniProtKB:Q9HCE7	9606	GO_Central		F
UniProtKB	Q9HAU4	SMURF2	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00034981	9606	UniProt		F
UniProtKB	Q9HAU4	SMURF2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:19122240	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q9HAU4	SMURF2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:19122240	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000135004|RGD:1310067|UniProtKB:Q9HAU4|UniProtKB:Q9HCE7	9606	GO_Central		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00034981	9606	UniProt		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:O15105	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:O43541	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:12151385	UniProtKB:O15105	9606	BHF-UCL	part_of(GO:0030512)	F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:16720724	UniProtKB:O15105	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:Q15797	9606	BHF-UCL		F
UniProtKB	Q9HCE7	SMURF1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:Q99717	9606	BHF-UCL		F
UniProtKB	Q9JIW5	Smad9	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	Q9NRR4	DROSHA	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:18548003	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q9NRR4	DROSHA	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:18548003	UniProtKB:Q15797	9606	BHF-UCL		F
UniProtKB	Q9NRR4	DROSHA	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:18548003	UniProtKB:Q99717	9606	BHF-UCL		F
UniProtKB	Q9NYA4	MTMR4	enables	GO:0070412	R-SMAD binding	ECO:0000314	IDA	PMID:23150675		9606	FlyBase	has_input(UniProtKB:Q15797),part_of(GO:0030514)	F
UniProtKB	Q9QZ48	Zbtb7a	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O95365	10116	UniProt		F
UniProtKB	Q9QZ48	Zbtb7a	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O95365	10116	RGD		F
UniProtKB	Q9QZR5	Hipk2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002780562|UniProtKB:Q9H2X6	10090	GO_Central		F
UniProtKB	Q9QZR5	Hipk2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H2X6|ensembl:ENSP00000385571	10090	Ensembl		F
UniProtKB	Q9R085	Usp15	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9Y4E8	10116	RGD		F
UniProtKB	Q9R0G7	Zeb2	enables	GO:0070412	R-SMAD binding	ECO:0000314	IDA	PMID:16115198		10090	MGI		F
UniProtKB	Q9R1V3	Smad5	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10116	GO_Central		F
UniProtKB	Q9ULJ6	ZMIZ1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16777850	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q9ULJ6	ZMIZ1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16777850	UniProtKB:Q13485	9606	UniProt		F
UniProtKB	Q9UNE7	STUB1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:24613385	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q9UNE7	STUB1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:15781469	UniProtKB:P84022	9606	HGNC-UCL		F
UniProtKB	Q9UPN9	TRIM33	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:19135894	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q9UPN9	TRIM33	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:19135894	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	Q9WU82	Ctnnb1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P35222	10116	RGD		F
UniProtKB	Q9WU82	Ctnnb1	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P35222	10116	RGD		F
UniProtKB	Q9WUD1	Stub1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UNE7|ensembl:ENSP00000219548	10090	Ensembl		F
UniProtKB	Q9WUD1	Stub1	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UNE7|ensembl:ENSP00000219548	10090	Ensembl		F
UniProtKB	Q9WVQ1	Magi2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1354953|PANTHER:PTN002569201	10090	GO_Central		F
UniProtKB	Q9WVQ1	Magi2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:10681527	UniProtKB:P84022	10090	UniProt		F
UniProtKB	Q9WVR8	Men1	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O00255	10116	RGD		F
UniProtKB	Q9Y2T1	AXIN2	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1096327|MGI:MGI:1270862|PANTHER:PTN002474405|UniProtKB:O15169	9606	GO_Central		F
UniProtKB	Q9Y2T1	AXIN2	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88566|ensembl:ENSMUSP00000051331	9606	Ensembl		F
UniProtKB	Q9Y4E8	USP15	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:21947082	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q9Y4E8	USP15	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:21947082	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	Q9Y4E8	USP15	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:21947082	UniProtKB:Q15797	9606	UniProt		F
UniProtKB	Q9Y4E8	USP15	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:22344298	UniProtKB:O15105	9606	UniProt		F
UniProtKB	Q9Z2P4	Rgcc	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9H4X1	10116	RGD		F
