Gene ID	Symbol	TaxID
29028	ATAD2	9606
70472	Atad2	10090
11793	Atg5	10090
365601	Atg5	10116
9474	ATG5	9606
74244	Atg7	10090
312647	Atg7	10116
11920	Atm	10090
472	ATM	9606
116458	Ipo13	10116
245000	Atr	10090
545	ATR	9606
4287	ATXN3	9606
60331	Atxn3	10116
92552	ATXN3L	9606
20878	Aurka	10090
6790	AURKA	9606
66077	Aurkaip1	10090
54998	AURKAIP1	9606
9212	AURKB	9606
20877	Aurkb	10090
319974	Auts2	10090
26053	AUTS2	9606
12005	Axin1	10090
79257	Axin1	10116
8312	AXIN1	9606
12006	Axin2	10090
29134	Axin2	10116
8313	AXIN2	9606
299606	Elane	10116
682507	Wasl	10116
107976	Babam2	10090
9577	BABAM2	9606
12017	Bag1	10090
297994	Bag1	10116
224727	Bag6	10090
7917	BAG6	9606
22893	BAHD1	9606
108100	Baiap2	10090
10458	BAIAP2	9606
24471	Hspb1	10116
23825	Banf1	10090
8815	BANF1	9606
53325	Banp	10090
54971	BANP	9606
104416	Bap1	10090
306257	Bap1	10116
8314	BAP1	9606
11177	BAZ1A	9606
22385	Baz1b	10090
9031	BAZ1B	9606
52028	Bbs1	10090
582	BBS1	9606
79738	BBS10	9606
67378	Bbs2	10090
113948	Bbs2	10116
583	BBS2	9606
102774	Bbs4	10090
585	BBS4	9606
54828	BCAS3	9606
12043	Bcl2	10090
24224	Bcl2	10116
596	BCL2	9606
77045	Bcl7a	10090
605	BCL7A	9606
9275	BCL7B	9606
55814	BDP1	9606
688968	Ecd	10116
331623	Bend3	10090
57673	BEND3	9606
301555	Cul3	10116
55859	BEX1	9606
12069	Bex2	10090
243842	Bicra	10090
29998	BICRA	9606
246294	Optn	10116
60371	Birc2	10116
11799	Birc5	10090
332	BIRC5	9606
11798	Xiap	10090
63879	Xiap	10116
15162	Hck	10090
20779	Src	10090
12144	Blm	10090
641	BLM	9606
648	BMI1	9606
307151	Bmi1	10116
12151	Bmi1	10090
657	BMPR1A	9606
12166	Bmpr1a	10090
12167	Bmpr1b	10090
81507	Bmpr1a	10116
658	BMPR1B	9606
12229	Btk	10090
207165	Bptf	10090
675	BRCA2	9606
210766	Brcc3	10090
316794	Brcc3	10116
79184	BRCC3	9606
23774	BRD1	9606
223770	Brd1	10090
268936	Brpf3	10090
78783	Brpf1	10090
6046	BRD2	9606
14312	Brd2	10090
294276	Brd2	10116
67382	Brd3	10090
8019	BRD3	9606
362844	Brd4	10116
361374	Brd7	10116
362361	Hnrnpa2b1	10116
291691	Brd8	10116
105246	Brd9	10090
65980	BRD9	9606
114642	Brdt	10090
305123	Brdt	10116
306542	Brf2	10116
237911	Brip1	10090
83990	BRIP1	9606
312154	Ing3	10116
107392	Brms1	10090
25855	BRMS1	9606
52592	Brms1l	10090
84312	BRMS1L	9606
7862	BRPF1	9606
54014	BRWD1	9606
93871	Brwd1	10090
83946	Phip	10090
218490	Btf3	10090
689	BTF3	9606
294680	Btf3	10116
12226	Btg1	10090
695	BTK	9606
367901	Btk	10116
12231	Btn1a1	10090
10384	BTN3A3	9606
8945	BTRC	9606
12234	Btrc	10090
103583	Fbxw11	10090
361765	Btrc	10116
12235	Bub1	10090
699	BUB1	9606
114049	BUD23	9606
312947	Tgs1	10116
124944	BACC1	9606
361815	Rnf8	10116
221477	C6orf89	9606
94165	Cabin1	10116
23523	CABIN1	9606
12317	Calr	10090
64202	Calr	10116
811	CALR	9606
8536	CAMK1	9606
227541	Camk1d	10090
52163	Camk1	10090
171503	Camk1	10116
25400	Camk2a	10116
815	CAMK2A	9606
108058	Camk2d	10090
817	CAMK2D	9606
24246	Camk2d	10116
12326	Camk4	10090
25050	Camk4	10116
814	CAMK4	9606
56083	Tgm2	10116
55832	CAND1	9606
117152	Cand1	10116
23066	CAND2	9606
291912	Nod2	10116
12361	Cask	10090
8573	CASK	9606
313128	Casp8ap2	10116
19285	Cavin1	10090
287710	Cavin1	10116
284119	CAVIN1	9606
362489	Runx1t1	10116
500985	Cbl	10116
867	CBL	9606
12402	Cbl	10090
12412	Cbx1	10090
10951	CBX1	9606
12416	Cbx2	10090
12417	Cbx3	10090
297093	Cbx3	10116
11335	CBX3	9606
12418	Cbx4	10090
12419	Cbx5	10090
23468	CBX5	9606
23466	CBX6	9606
52609	Cbx7	10090
362962	Cbx7	10116
23492	CBX7	9606
30951	Cbx8	10090
57332	CBX8	9606
73739	Cby1	10090
25776	CBY1	9606
219158	Ccar2	10090
57805	CCAR2	9606
237465	Ccdc38	10090
29080	CCDC59	9606
11007	CCDC85B	9606
12427	Ccna1	10090
8900	CCNA1	9606
12428	Ccna2	10090
114494	Ccna2	10116
890	CCNA2	9606
51813	Ccnc	10090
892	CCNC	9606
12447	Ccne1	10090
25729	Ccne1	10116
898	CCNE1	9606
89816	Picalm	10116
12454	Ccnk	10090
8812	CCNK	9606
56036	Ccnl2	10090
92002	CCNQ	9606
12455	Ccnt1	10090
904	CCNT1	9606
72949	Ccnt2	10090
905	CCNT2	9606
12490	Cd34	10090
947	CD34	9606
12500	Cd3d	10090
915	CD3D	9606
146059	CDAN1	9606
114562	Cdc37	10116
8318	CDC45	9606
990	CDC6	9606
214498	Cdc73	10090
79577	CDC73	9606
217946	Cdca7l	10090
55536	CDCA7L	9606
83801	Ptms	10116
12534	Cdk1	10090
983	CDK1	9606
728642	CDK11A	9606
984	CDK11B	9606
51755	CDK12	9606
69562	Cdk13	10090
69131	Cdk12	10090
8621	CDK13	9606
264064	Cdk8	10090
1017	CDK2	9606
362817	Cdk2	10116
12566	Cdk2	10090
12568	Cdk5	10090
1020	CDK5	9606
140908	Cdk5	10116
12569	Cdk5r1	10090
116671	Cdk5r1	10116
8851	CDK5R1	9606
80280	Cdk5rap3	10090
80278	Cdk5rap3	10116
80279	CDK5RAP3	9606
12572	Cdk7	10090
171150	Cdk7	10116
1022	CDK7	9606
1024	CDK8	9606
107951	Cdk9	10090
1025	CDK9	9606
362110	Cdk9	10116
12576	Cdkn1b	10090
1027	CDKN1B	9606
83571	Cdkn1b	10116
12577	Cdkn1c	10090
1028	CDKN1C	9606
1029	CDKN2A	9606
70925	Cdkn2aip	10090
55602	CDKN2AIP	9606
1030	CDKN2B	9606
89820	Prmt3	10116
360665	Jmjd6	10116
12607	Cebpz	10090
330409	Cecr2	10090
27443	CECR2	9606
12615	Cenpa	10090
108000	Cenpf	10090
257649	Cenpf	10116
1063	CENPF	9606
55839	CENPN	9606
79682	CENPU	9606
201161	CENPV	9606
387103	CENPW	9606
216274	Cep290	10090
80184	CEP290	9606
360815	Ddx54	10116
689954	Setd7	10116
23837	Cfdp1	10090
10428	CFDP1	9606
27221	Chaf1a	10090
10036	CHAF1A	9606
110749	Chaf1b	10090
8208	CHAF1B	9606
51142	CHCHD2	9606
14004	Chchd2	10090
1105	CHD1	9606
244059	Chd2	10090
12648	Chd1	10090
68058	Chd1l	10090
9557	CHD1L	9606
1106	CHD2	9606
1107	CHD3	9606
107932	Chd4	10090
269610	Chd5	10090
26038	CHD5	9606
84181	CHD6	9606
67772	Chd8	10090
109151	Chd9	10090
320790	Chd7	10090
55636	CHD7	9606
57680	CHD8	9606
80205	CHD9	9606
307726	Chd9	10116
12649	Chek1	10090
140583	Chek1	10116
1111	CHEK1	9606
50883	Chek2	10090
11200	CHEK2	9606
287942	Crkl	10116
114212	Chek2	10116
5119	CHMP1A	9606
54108	CHRAC1	9606
81650	Csnk2b	10116
84016	Grip1	10116
26097	CHTOP	9606
1147	CHUK	9606
16150	Ikbkb	10090
12675	Chuk	10090
309361	Chuk	10116
9391	CIAO1	9606
12683	Cidea	10090
291541	Cidea	10116
1149	CIDEA	9606
12265	Ciita	10090
85483	Ciita	10116
217732	Cipc	10090
85457	CIPC	9606
9541	CIRSR	9606
11113	CIT	9606
83620	Cit	10116
114490	Cited2	10116
29192	Psen1	10116
1163	CKS1B	9606
54124	Cks1b	10090
66197	Cks2	10090
1164	CKS2	9606
690244	Sumo2	10116
287871	Rptor	10116
12759	Clu	10090
24854	Clu	10116
1191	CLU	9606
7555	CNBP	9606
12785	Cnbp	10090
234594	Cnot1	10090
23019	CNOT1	9606
72068	Cnot2	10090
232791	Cnot3	10090
4849	CNOT3	9606
246175	CNOT6L	9606
69125	Cnot8	10090
9337	CNOT8	9606
84352	Col1a2	10116
1278	COL1A2	9606
12825	Col3a1	10090
1281	COL3A1	9606
1290	COL5A2	9606
17846	Commd1	10090
150684	COMMD1	9606
51397	COMMD10	9606
23412	COMMD3	9606
28991	COMMD5	9606
99311	Commd7	10090
149951	COMMD7	9606
29099	COMMD9	9606
66423	Coprs	10090
55352	COPRS	9606
308976	Kdm8	10116
8904	CPNE1	9606
1382	CRABP2	9606
433375	Creg1	10090
289185	Creg1	10116
12928	Crk	10090
54245	Crk	10116
1398	CRK	9606
12929	Crkl	10090
1399	CRKL	9606
300084	Rbx1	10116
1407	CRY1	9606
12953	Cry2	10090
12952	Cry1	10090
299691	Cry1	10116
170917	Cry2	10116
1408	CRY2	9606
1457	CSNK2A1	9606
13000	Csnk2a2	10090
1459	CSNK2A2	9606
1460	CSNK2B	9606
13009	Csrp3	10090
117505	Csrp3	10116
8048	CSRP3	9606
363630	Kdm6b	10116
497991	Med1	10116
67655	Ctdp1	10090
9150	CTDP1	9606
58190	CTDSP1	9606
51496	CTDSPL2	9606
107869	Cth	10090
24962	Cth	10116
1491	CTH	9606
67087	Ctnnbip1	10090
56998	CTNNBIP1	9606
1500	CTNND1	9606
1501	CTNND2	9606
22083	Ctr9	10090
9646	CTR9	9606
1514	CTSL	9606
13039	Ctsl	10090
25697	Ctsl	10116
301128	Kdm4b	10116
8453	CUL2	9606
26554	Cul3	10090
8452	CUL3	9606
67393	Cxxc5	10090
291670	Cxxc5	10116
113898	Prdx5	10116
83805	Src	10116
13132	Dab2	10090
79128	Dab2	10116
1601	DAB2	9606
59036	Dact1	10090
500666	Dact1	10116
51339	DACT1	9606
240025	Dact2	10090
168002	DACT2	9606
13144	Dapk3	10090
64391	Dapk3	10116
1613	DAPK3	9606
321006	Dcaf1	10090
315987	Dcaf1	10116
9730	DCAF1	9606
25879	DCAF13	9606
1630	DCC	9606
13176	Dcc	10090
314856	Mdm2	10116
13194	Ddb1	10090
1642	DDB1	9606
77006	Ddrgk1	10090
65992	DDRGK1	9606
1663	DDX11	9606
13205	Ddx3x	10090
67040	Ddx17	10090
11218	DDX20	9606
53975	Ddx20	10090
9188	DDX21	9606
56200	Ddx21	10090
9416	DDX23	9606
53817	Ddx39b	10090
7919	DDX39B	9606
1654	DDX3X	9606
13206	Ddx4	10090
54514	DDX4	9606
1655	DDX5	9606
110052	Dek	10090
306817	Dek	10116
7913	DEK	9606
301442	Sumo1	10116
76131	Depdc1a	10090
55635	DEPDC1	9606
110524	Dgkq	10090
1609	DGKQ	9606
1719	DHFR	9606
56919	DHX33	9606
170506	DHX36	9606
72162	Dhx36	10090
304859	Dhx9	10116
192119	Dicer1	10090
9077	DIRAS3	9606
25513	Pik3r1	10116
13388	Dll1	10090
28514	DLL1	9606
84010	Dll1	10116
363096	Dnaaf4	10116
161582	DNAAF4	9606
3301	DNAJA1	9606
83945	Dnaja3	10090
360481	Dnaja3	10116
9093	DNAJA3	9606
23234	DNAJC9	9606
1785	DNM2	9606
30836	DNTTIP2	9606
117183	Rgcc	10116
208266	Dot1l	10090
362831	Dot1l	10116
19708	Dpf2	10090
73703	Dppa2	10090
64303	Pfn1	10116
73708	Dppa3	10090
359787	DPPA3	9606
73693	Dppa4	10090
55211	DPPA4	9606
66310	Dpy30	10090
84661	DPY30	9606
13486	Dr1	10090
14000	Drosha	10090
29102	DROSHA	9606
1826	DSCAM	9606
14357	Dtx1	10090
687424	Dtx1	10116
151636	DTX3L	9606
56940	DUSP22	9606
66959	Dusp26	10090
78986	DUSP26	9606
83721	Dvl1	10116
1855	DVL1	9606
13544	Dvl3	10090
13542	Dvl1	10090
13543	Dvl2	10090
1856	DVL2	9606
303251	Dvl2	10116
303811	Dvl3	10116
1857	DVL3	9606
8655	DYNLL1	9606
56455	Dynll1	10090
308468	Dyrk1b	10116
85403	EAF1	9606
74427	Eaf1	10090
106389	Eaf2	10090
55840	EAF2	9606
66266	Eapp	10090
55837	EAPP	9606
299043	Eapp	10116
70601	Ecd	10090
11319	ECD	9606
26098	EDRF1	9606
13626	Eed	10090
8726	EED	9606
293104	Eed	10116
1915	EEF1A1	9606
13629	Eef2	10090
29565	Eef2	10116
77627	Efcab6	10090
64800	EFCAB6	9606
24329	Egfr	10116
1956	EGFR	9606
13866	Erbb2	10090
13869	Erbb4	10090
13649	Egfr	10090
112405	Egln1	10090
308913	Egln1	10116
54583	EGLN1	9606
112406	Egln2	10090
112398	EGLN2	9606
308457	Egln2	10116
112399	EGLN3	9606
79813	EHMT1	9606
110147	Ehmt2	10090
77683	Ehmt1	10090
361798	Ehmt2	10116
10919	EHMT2	9606
493861	EID3	9606
19106	Eif2ak2	10090
5610	EIF2AK2	9606
192170	Eif4a3	10090
688288	Eif4a3	10116
13684	Eif4e	10090
1977	EIF4E	9606
117045	Eif4e	10116
361769	Sufu	10116
13716	Ell	10090
8178	ELL	9606
192657	Ell2	10090
22936	ELL2	9606
269344	Ell3	10090
80237	ELL3	9606
6923	ELOB	9606
6921	ELOC	9606
230233	Elp1	10090
8518	ELP1	9606
58523	Elp2	10090
55250	ELP2	9606
74195	Elp3	10090
55140	ELP3	9606
26610	ELP4	9606
56946	EMSY	9606
13805	Eng	10090
497010	Eng	10116
2022	ENG	9606
13806	Eno1	10090
75560	Ep400	10090
57634	EP400	9606
80314	EPC1	9606
227867	Epc2	10090
103551	Epop	10090
24337	Erbb2	10116
2064	ERBB2	9606
2066	ERBB4	9606
59323	Erbb4	10116
365661	Erbin	10116
55914	ERBIN	9606
59079	Erbin	10090
13870	Ercc1	10090
2067	ERCC1	9606
13871	Ercc2	10090
308415	Ercc2	10116
2068	ERCC2	9606
2071	ERCC3	9606
2072	ERCC4	9606
2073	ERCC5	9606
319955	Ercc6	10090
2074	ERCC6	9606
498013	Ern1	10116
2081	ERN1	9606
78943	Ern1	10090
51575	ESF1	9606
29328	Gpx4	10116
50911	Exosc9	10090
5393	EXOSC9	9606
2138	EYA1	9606
14048	Eya1	10090
14051	Eya4	10090
14049	Eya2	10090
2139	EYA2	9606
14050	Eya3	10090
2140	EYA3	9606
2070	EYA4	9606
303547	Ezh1	10116
312299	Ezh2	10116
7430	EZR	9606
22350	Ezr	10090
54319	Ezr	10116
11770	Fabp4	10090
2167	FABP4	9606
79451	Fabp4	10116
14084	Faf1	10090
11124	FAF1	9606
84792	FAM220A	9606
100129583	FAM47E	9606
9130	FAM50A	9606
108160	Fam50a	10090
26240	FAM50B	9606
644815	FAM83G	9606
17826	Fam89b	10090
20962	Sycp3	10090
211651	Fancd2	10090
2091	FBL	9606
2203	FBP1	9606
14121	Fbp1	10090
24362	Fbp1	10116
26271	FBXO5	9606
23291	FBXW11	9606
50754	Fbxw7	10090
100360914	Fbxw7	10116
55294	FBXW7	9606
301737	Fer	10116
2241	FER	9606
14158	Fer	10090
218952	Fermt2	10090
10979	FERMT2	9606
14164	Fgf1	10090
25317	Fgf1	10116
2246	FGF1	9606
14166	Fgf11	10090
14173	Fgf2	10090
54250	Fgf2	10116
2247	FGF2	9606
2260	FGFR1	9606
14182	Fgfr1	10090
14183	Fgfr2	10090
79114	Fgfr1	10116
2263	FGFR2	9606
25022	Fgfr2	10116
2272	FHIT	9606
29109	FHOD1	9606
2280	FKBP1A	9606
25639	Fkbp1a	10116
14228	Fkbp4	10090
260321	Fkbp4	10116
2288	FKBP4	9606
14248	Flii	10090
2314	FLII	9606
293860	Flna	10116
2316	FLNA	9606
192176	Flna	10090
2322	FLT3	9606
14265	Fmr1	10090
2332	FMR1	9606
24948	Fmr1	10116
295531	Tnni3k	10116
14302	Frk	10090
2444	FRK	9606
79209	Frk	10116
25449	Fshr	10116
14309	Fshr	10090
317385	Fus	10116
360552	Pelp1	10116
689161	Gabarapl1	10116
23710	GABARAPL1	9606
50658	Mapk9	10116
79223	Gk	10116
11146	GLMN	9606
56700	Glmp	10090
74022	Glyr1	10090
291137	Gmnn	10116
14683	Gnas	10090
24896	Gnas	10116
30877	Gnl3	10090
290556	Gnl3	10116
26354	GNL3	9606
14775	Gpx1	10090
24404	Gpx1	10116
2876	GPX1	9606
625249	Gpx4	10090
2879	GPX4	9606
76238	Grhpr	10090
9380	GRHPR	9606
23426	GRIP1	9606
74053	Grip1	10090
24414	Grm1	10116
101612	Grwd1	10090
83743	GRWD1	9606
50686	Gsk3a	10116
2931	GSK3A	9606
606496	Gsk3a	10090
56637	Gsk3b	10090
84027	Gsk3b	10116
2932	GSK3B	9606
71828	Gtf2a1l	10090
229906	Gtf2b	10090
2965	GTF2H1	9606
404672	GTF2H5	9606
3005	H1-0	9606
3024	H1-1	9606
8971	H1-10	9606
50708	H1f2	10090
3006	H1-2	9606
3007	H1-3	9606
3008	H1-4	9606
3009	H1-5	9606
3010	H1-6	9606
341567	H1-7	9606
132243	H1-8	9606
373861	H1-9P	9606
221613	H2AC1	9606
8337	H2AC18	9606
15270	H2ax	10090
232440	H2aj	10090
319176	H2ac20	10090
64646	H2ac25	10116
8338	H2AC20	9606
92815	H2AC25	9606
8335	H2AC4	9606
55766	H2AJ	9606
3014	H2AX	9606
3015	H2AZ1	9606
51788	H2az1	10090
58940	H2az1	10116
94239	H2AZ2	9606
24829	H2bc1	10116
362093	Wdr5	10116
8341	H2BC15	9606
8349	H2BC21	9606
3020	H3-3A	9606
15078	H3f3a	10090
8290	H3-4	9606
8350	H3C1	9606
360198	H3c1	10090
29216	Lrp2	10116
56541	Habp4	10090
22927	HABP4	9606
14841	Haspin	10090
83903	HASPIN	9606
107435	Hat1	10090
8520	HAT1	9606
23897	Hax1	10090
291202	Hax1	10116
10456	HAX1	9606
3055	HCK	9606
25734	Hck	10116
15163	Hcls1	10090
3059	HCLS1	9606
170787	Hdac10	10090
362981	Hdac10	10116
83933	HDAC10	9606
232232	Hdac11	10090
79885	HDAC11	9606
297453	Hdac11	10116
15182	Hdac2	10090
3066	HDAC2	9606
84577	Hdac2	10116
84580	Hdac5	10116
15185	Hdac6	10090
84581	Hdac6	10116
10013	HDAC6	9606
70315	Hdac8	10090
55869	HDAC8	9606
363481	Hdac8	10116
687001	Hdac9	10116
15191	Hdgf	10090
154150	HDGFL1	9606
84717	HDGFL2	9606
55127	HEATR1	9606
71952	Riox1	10090
15201	Hells	10090
3070	HELLS	9606
229003	Helz2	10090
192231	Hexim1	10090
10614	HEXIM1	9606
309434	Hif1an	10116
15254	Hint1	10090
3094	HINT1	9606
3092	HIP1	9606
365895	Hipk1	10116
204851	HIPK1	9606
362342	Hipk2	10116
83617	Hipk3	10116
10114	HIPK3	9606
147746	HIPK4	9606
15260	Hira	10090
363849	Hira	10116
381280	Hjurp	10090
55355	HJURP	9606
20585	Hltf	10090
295568	Hltf	10116
6596	HLTF	9606
3149	HMGB3	9606
15312	Hmgn1	10090
3150	HMGN1	9606
50887	Hmgn5	10090
114637	Hmgn2	10116
3151	HMGN2	9606
15331	Hmgn2	10090
94353	Hmgn3	10090
10473	HMGN4	9606
79366	HMGN5	9606
15368	Hmox1	10090
24451	Hmox1	10116
3162	HMOX1	9606
53379	Hnrnpa2b1	10090
3181	HNRNPA2B1	9606
15384	Hnrnpab	10090
3182	HNRNPAB	9606
3183	HNRNPC	9606
15381	Hnrnpc	10090
11991	Hnrnpd	10090
79256	Hnrnpd	10116
3184	HNRNPD	9606
64200	Hnrnpf	10116
15387	Hnrnpk	10090
3190	HNRNPK	9606
11100	HNRNPUL1	9606
16151	Ikbkg	10090
266759	Hspa4	10116
15441	Hp1bp3	10090
50809	HP1BP3	9606
54969	HPF1	9606
56761	Notch3	10116
3265	HRAS	9606
15461	Hras	10090
293621	Hras	10116
63864	Hsd17b10	10116
15481	Hspa8	10090
3304	HSPA1B	9606
15505	Hsph1	10090
3309	HSPA5	9606
24468	Hspa8	10116
3312	HSPA8	9606
15507	Hspb1	10090
3315	HSPB1	9606
15510	Hspd1	10090
63868	Hspd1	10116
3329	HSPD1	9606
10808	HSPH1	9606
53415	Htatip2	10090
10553	HTATIP2	9606
27336	HTATSF1	9606
29424	Htt	10116
3064	HTT	9606
59026	Huwe1	10090
10075	HUWE1	9606
501546	Huwe1	10116
23379	ICE1	9606
79664	ICE2	9606
57295	Icmt	10090
170818	Icmt	10116
3428	IFI16	9606
236312	Ifi209	10090
226691	Ifi207	10090
100033459	Ifi208	10090
3429	IFI27	9606
15982	Ifrd1	10090
3475	IFRD1	9606
67694	Ift74	10090
16337	Insr	10090
3481	IGF2	9606
29613	Ntrk3	10116
3508	IGHMBP2	9606
84351	Ikbkb	10116
3551	IKBKB	9606
309295	Ikbkg	10116
8517	IKBKG	9606
3603	IL16	9606
67781	Ilf2	10090
3608	ILF2	9606
3609	ILF3	9606
16201	Ilf3	10090
3611	ILK	9606
16202	Ilk	10090
170922	Ilk	10116
26356	Ing1	10090
3621	ING1	9606
69260	Ing2	10090
3622	ING2	9606
54556	ING3	9606
66262	Ing5	10090
297597	Ing4	10116
84289	ING5	9606
68142	Ino80	10090
54617	INO80	9606
83444	INO80B	9606
19062	Inpp5k	10090
51763	INPP5K	9606
24954	Insr	10116
3643	INSR	9606
25135	Ncl	10116
10527	IPO7	9606
233726	Ipo7	10090
55705	IPO9	9606
78973	Senp2	10116
16179	Irak1	10090
3654	IRAK1	9606
134728	IRAK1BP1	9606
3656	IRAK2	9606
11213	IRAK3	9606
64207	IRF2BPL	9606
295324	Ttf2	10116
311567	Itch	10116
83737	ITCH	9606
16396	Itch	10090
66894	Wwp2	10090
107568	Wwp1	10090
67733	Itgb3bp	10090
23421	ITGB3BP	9606
140593	Siah2	10116
25272	Mapk10	10116
55677	IWS1	9606
76901	Jade2	10090
23338	JADE2	9606
16452	Jak2	10090
3717	JAK2	9606
24514	Jak2	10116
171120	Jmjd1c	10116
107817	Jmjd6	10090
23210	JMJD6	9606
107351	Kank1	10090
23189	KANK1	9606
76719	Kansl1	10090
284058	KANSL1	9606
69612	Kansl2	10090
54934	KANSL2	9606
55683	KANSL3	9606
228714	Kat14	10090
57325	KAT14	9606
303539	Kat2a	10116
291171	Trim27	10116
29610	Tgfbr3	10116
84509	Ran	10116
500569	Kdm1a	10116
218214	Kdm1b	10090
221656	KDM1B	9606
304495	Kdm2b	10116
682469	Kdm3b	10116
230674	Kdm4a	10090
313539	Kdm4a	10116
9682	KDM4A	9606
193796	Kdm4b	10090
23030	KDM4B	9606
55693	KDM4D	9606
244694	Kdm4d	10090
689582	Kdm4d	10116
390245	KDM4E	9606
7403	KDM6A	9606
22290	Uty	10090
22289	Kdm6a	10090
216850	Kdm6b	10090
23135	KDM6B	9606
77035	Kdm8	10090
79831	KDM8	9606
290350	Loxl2	10116
50868	Keap1	10090
9817	KEAP1	9606
20218	Khdrbs1	10090
117268	Khdrbs1	10116
10657	KHDRBS1	9606
202559	KHDRBS2	9606
10656	KHDRBS3	9606
67956	Kmt5a	10090
689820	Kmt5a	10116
225888	Kmt5b	10090
51111	KMT5B	9606
232811	Kmt5c	10090
308345	Kmt5c	10116
84787	KMT5C	9606
16650	Kpna6	10090
16647	Kpna2	10090
23633	KPNA6	9606
381686	Kpna7	10090
402569	KPNA7	9606
25357	Thrsp	10116
83746	L3MBTL2	9606
214669	L3mbtl2	10090
103537	Mbtd1	10090
237339	L3mbtl3	10090
226519	Lamc1	10090
71835	Lancl2	10090
362375	Lancl2	10116
55915	LANCL2	9606
9113	LATS1	9606
16798	Lats1	10090
77889	Lbh	10090
81606	LBH	9606
683626	Lbh	10116
98386	Lbr	10090
212391	Lcor	10090
209707	Lcorl	10090
753	LDLRAD4	9606
170791	Rbm39	10090
235497	Leo1	10090
123169	LEO1	9606
56072	Lgals12	10090
85329	LGALS12	9606
16859	Lgals9	10090
3965	LGALS9	9606
72568	Lin9	10090
286826	LIN9	9606
84298	LLPH	9606
60374	Lmna	10116
4000	LMNA	9606
16905	Lmna	10090
4001	LMNB1	9606
16906	Lmnb1	10090
16907	Lmnb2	10090
116685	Lmnb1	10116
84823	LMNB2	9606
4017	LOXL2	9606
94352	Loxl2	10090
16950	Loxl3	10090
84695	LOXL3	9606
312478	Loxl3	10116
313977	Lpin1	10116
55791	LRIF1	9606
72416	Lrpprc	10090
10128	LRPPRC	9606
19360	Rad50	10090
66725	Lrrk2	10090
300160	Lrrk2	10116
120892	LRRK2	9606
222229	LRWD1	9606
211134	Lzts1	10090
11178	LZTS1	9606
130951	M1AP	9606
9555	MACROH2A1	9606
26914	Macroh2a1	10090
55506	MACROH2A2	9606
98558	Mael	10090
84944	MAEL	9606
4100	MAGEA1	9606
4101	MAGEA2	9606
50791	Magi2	10090
9863	MAGI2	9606
240354	Malt1	10090
307366	Malt1	10116
10892	MALT1	9606
433586	Maml3	10090
5604	MAP2K1	9606
26396	Map2k2	10090
26395	Map2k1	10090
58960	Map2k2	10116
170851	Map2k1	10116
5605	MAP2K2	9606
26397	Map2k3	10090
5606	MAP2K3	9606
23938	Map2k5	10090
29568	Map2k5	10116
5607	MAP2K5	9606
5608	MAP2K6	9606
313121	Map3k7	10116
6885	MAP3K7	9606
5594	MAPK1	9606
5602	MAPK10	9606
116554	Mapk8	10116
26414	Mapk10	10090
26419	Mapk8	10090
26420	Mapk9	10090
5600	MAPK11	9606
6300	MAPK12	9606
26416	Mapk14	10090
81649	Mapk14	10116
1432	MAPK14	9606
26413	Mapk1	10090
26417	Mapk3	10090
116590	Mapk1	10116
50689	Mapk3	10116
5595	MAPK3	9606
23939	Mapk7	10090
5598	MAPK7	9606
5599	MAPK8	9606
19099	Mapk8ip1	10090
116457	Mapk8ip1	10116
9479	MAPK8IP1	9606
5601	MAPK9	9606
17165	Mapkapk5	10090
8550	MAPKAPK5	9606
105787	Prkaa1	10090
17192	Mbd3	10090
17191	Mbd2	10090
125997	MBD3L2	9606
54799	MBTD1	9606
622408	Mcidas	10090
345643	MCIDAS	9606
17216	Mcm2	10090
4171	MCM2	9606
8888	MCM3AP	9606
51812	Mcrs1	10090
10445	MCRS1	9606
240087	Mdc1	10090
9656	MDC1	9606
17240	Mdfi	10090
4188	MDFI	9606
29969	MDFIC	9606
17246	Mdm2	10090
4193	MDM2	9606
17248	Mdm4	10090
4194	MDM4	9606
70088	Meaf6	10090
303403	Med13	10116
70208	Med23	10090
75613	Med25	10090
81857	MED25	9606
66999	Med28	10090
80306	MED28	9606
65248	Prkaa1	10116
4221	MEN1	9606
74319	Mettl23	10090
124512	METTL23	9606
56335	Mettl3	10090
56339	METTL3	9606
76781	Mettl4	10090
64863	METTL4	9606
228019	Mettl8	10090
54069	MIS18A	9606
59030	Mkks	10090
8195	MKKS	9606
64144	Mllt1	10090
4298	MLLT1	9606
17354	Mllt10	10090
8028	MLLT10	9606
70122	Mllt3	10090
114510	Mllt3	10116
4300	MLLT3	9606
246198	Mllt6	10090
4302	MLLT6	9606
253714	MMS22L	9606
17420	Mnat1	10090
4331	MNAT1	9606
4332	MNDA	9606
17450	Morc1	10090
27136	MORC1	9606
74522	Morc2a	10090
22880	MORC2	9606
338467	Morc3	10090
23515	MORC3	9606
79710	MORC4	9606
21761	Morf4l1	10090
10933	MORF4L1	9606
56397	Morf4l2	10090
9643	MORF4L2	9606
17451	Mos	10090
24559	Mos	10116
4342	MOS	9606
83456	Mov10l1	10090
54456	MOV10L1	9606
54737	MPHOSPH8	9606
4361	MRE11	9606
55257	MRGBP	9606
445541	Repin1	10116
315151	Mrtfa	10116
301059	Myd88	10116
17688	Msh6	10090
2956	MSH6	9606
74026	Msl1	10090
339287	MSL1	9606
